Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_From_EUR,Price_To_EUR,WarehouseName,WarehouseCode,WarehouseGLN,WarehouseAddress,IsSameDayAvailable,IsNextDayAvailable,IsNormalDeliveryAvailable,Country_Of_Origin,CO2_Footprint_kg,Packaging_Type,Repairability_Score,Estimated_Lifespan_Years,Material_Recyclable_Pct,Eco_Label,Carbon_Neutral_Certified,Packaging_Score,Material_Type_Score,Warehouse_Infra_Score,Sub_Score_1,Transport_Score,Logistics_Plausibility_Score,Seller_Honesty_Score,Sub_Score_2,Final_Sustainability_Score,Confidence_Level,Missing_Data_Gaps,Claim_Risk_Flag,Claim_Risk_Reason,Recommended_Delivery_Date,Delivery_Improvement_Percent,Greener_Alternative_Product_ID,Bol_Certified,Eco_Label_Scope,Price_Sustainability_Score,Alternative_Price_Delta_EUR,Alt_Price_Saving_EUR,Alt_CO2_Saving_Kg,Alt_Greener_Pct,Make_Score,Last_Score
PROD-2025-0851,Portable Menswear Scarf,Fashion,Menswear,20596,2873142.0,92.0,164.68,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,20.17,Mixed Plastic+Cardboard,1,4.6,,,FALSE,45.0,49.5,85.0,60.3,0.0,100.0,TRUE,35.0,48.7,High,Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0156,FALSE,,28.7,-40.48,40.48,11.8,36,46.7,48.1
PROD-2025-0852,Pure Indoor Plants Accessories Diffuser,Home & Garden,Indoor Plants Accessories,97807,16431576.0,131.56,177.56,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",TRUE,TRUE,TRUE,Germany,25.25,Recyclable Cardboard,6,,43,,FALSE,70.0,43.0,100.0,72.4,51.4,100.0,TRUE,68.4,76.1,High,None,FALSE,,Today,,,FALSE,,50.0,,,,,91.9,62.5
PROD-2025-0853,Swift E-books Asset,Digital Goods,E-books,24216,738588.0,9.2,46.92,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,FALSE,Netherlands,0.0,Digital - No Packaging,,,,,,100.0,49.0,30.0,60.2,100.0,100.0,TRUE,100.0,90.0,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,98.2,,,,,100.0,100.0
PROD-2025-0854,Premium Online Courses Asset,Digital Goods,Online Courses,72310,8098720.0,100.28,105.8,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Germany,0.0,Digital - No Packaging,,,,,,100.0,49.0,55.0,69.0,100.0,100.0,TRUE,100.0,92.2,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,42.5,,,,,100.0,100.0
PROD-2025-0855,Sustainable Eco-friendly Cleaning Shelf,Home & Garden,Eco-friendly Cleaning,63162,9347976.0,97.52,174.8,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,,Foam + Plastic,,9.8,19,,,10.0,19.0,55.0,28.4,81.1,100.0,TRUE,87.7,46.7,Medium,CO2_Footprint_kg,FALSE,,Standard,,PROD-2025-0052,FALSE,,11.5,-84.64,84.64,,49,50.0,35.6
PROD-2025-0856,Premium Smart Pet Feeders Bed,Pet,Smart Pet Feeders,85087,11316571.0,95.68,149.04,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,5.5,,,3.9,,Fair Trade,FALSE,45.0,44.0,55.0,48.2,40.5,50.0,TRUE,43.9,61.4,Medium,Packaging_Type; Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Next day,,PROD-2025-0641,FALSE,Social / ethical (not environmental),49.5,-61.64,61.64,4.2,12,72.6,69.6
PROD-2025-0857,Zen Digital Planners Bundle,Digital Goods,Digital Planners,34931,5012598.5,124.2,139.84,Bol - BFC XL 2,BFCXL2,8714252028133,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,FALSE,USA,0.0,Digital - No Packaging,,,,,,100.0,49.0,100.0,84.7,100.0,100.0,TRUE,100.0,96.2,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,30.1,,,,,100.0,100.0
PROD-2025-0858,Glow Zero-waste Kits Composter,Eco-Friendly,Zero-waste Kits,61559,8895275.5,114.08,151.8,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,Netherlands,17.89,Recyclable Cardboard,6,,70,Cradle to Cradle,FALSE,70.0,70.0,30.0,56.0,64.7,100.0,TRUE,77.1,61.6,High,None,FALSE,,Standard,,PROD-2025-0545,TRUE,Material circularity,38.7,-98.44,98.44,14.7,17,58.5,62.5
PROD-2025-0859,Eco Eco-friendly Cleaning Mug,Home & Garden,Eco-friendly Cleaning,78806,3309852.0,23.92,53.36,Bol - BFC XL 2,BFCXL2,8714252028164,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,Netherlands,,Plastic,6,15.5,14,,FALSE,25.0,14.0,100.0,48.0,81.1,100.0,TRUE,87.7,60.4,Medium,CO2_Footprint_kg,FALSE,,Standard,,PROD-2025-0052,FALSE,,93.3,12.88,0.0,,15,50.0,71.1
PROD-2025-0860,Vital Pet Grooming Tools Bed,Pet,Pet Grooming Tools,339244,24425568.0,57.04,75.44,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,5.15,Plastic,,,37,,,25.0,37.0,85.0,49.6,40.5,100.0,TRUE,61.4,60.0,High,Repairability/Lifespan,FALSE,,Standard,,PROD-2025-0497,FALSE,,75.7,-12.88,12.88,3.0,22,74.0,50.0
PROD-2025-0861,Swift Baby Safety Gear Swaddle,Baby,Baby Safety Gear,74818,10698974.0,109.48,153.64,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,,14.04,Minimal Packaging,6,2.3,51,,FALSE,80.0,51.0,30.0,53.8,48.6,70.0,TRUE,56.1,56.7,High,Country_Of_Origin,FALSE,,Standard,,PROD-2025-0239,TRUE,,35.1,-28.52,28.52,11.0,39,63.6,50.1
PROD-2025-0862,Smart Yoga Gear Bottle,Fitness,Yoga Gear,33588,1578636.0,19.32,67.16,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,China,51.46,Biodegradable,,,57,,FALSE,90.0,57.0,100.0,83.6,6.5,100.0,TRUE,39.3,61.2,High,Repairability/Lifespan,FALSE,,Next day,,PROD-2025-0233,TRUE,,90.5,7.82,0.0,36.6,27,54.9,61.0
PROD-2025-0863,Swift Menswear Jacket,Fashion,Menswear,87621,12661234.5,109.48,156.4,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,India,,Plastic,,,,,TRUE,25.0,49.5,100.0,58.6,58.1,100.0,FALSE,72.8,56.7,Low,CO2_Footprint_kg; Material_Recyclable_Pct; Repairability/Lifespan,TRUE,"Eco claim, but packaged in Plastic.",Standard,,PROD-2025-0156,FALSE,,39.6,-45.08,45.08,,16,50.0,54.7
PROD-2025-0864,Aura Charging Solutions Earbuds,Electronics,Charging Solutions,16002,1488186.0,65.32,105.8,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,,Recyclable Cardboard,,,,,FALSE,70.0,43.5,55.0,56.8,35.8,100.0,TRUE,58.3,52.8,Low,CO2_Footprint_kg; Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Next day,,PROD-2025-0450,FALSE,,50.5,-7.36,7.36,,18,50.0,49.3
PROD-2025-0865,Pro Biodegradable Products Sponge,Eco-Friendly,Biodegradable Products,10461,1077483.0,92.0,97.52,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,,Recyclable Cardboard,3,7.6,49,,TRUE,70.0,49.0,85.0,69.0,0.0,100.0,FALSE,35.0,52.5,Medium,CO2_Footprint_kg,TRUE,"Carries an eco label, but scores below the category average on our independent check.",Standard,,PROD-2025-0729,FALSE,,49.5,-37.72,37.72,,39,49.2,51.0
PROD-2025-0866,Eco Yoga Gear Bottle,Fitness,Yoga Gear,66822,3474744.0,34.04,61.64,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,,,,10.3,52,,,45.0,52.0,55.0,50.6,6.5,80.0,TRUE,32.3,54.8,Medium,CO2_Footprint_kg; Packaging_Type,FALSE,,Standard,,PROD-2025-0762,FALSE,,83.9,-1.38,1.38,,37,50.0,79.3
PROD-2025-0867,Organic Womenswear Dress,Fashion,Womenswear,56108,6761014.0,105.8,115.92,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Portugal,32.79,Mixed Plastic+Cardboard,,,29,,FALSE,45.0,29.0,85.0,54.2,82.4,100.0,TRUE,88.6,51.0,High,Repairability/Lifespan,FALSE,,Standard,,PROD-2025-0594,FALSE,,42.6,-22.08,22.08,29.3,11,30.0,54.7
PROD-2025-0868,Nano SaaS Subscriptions Tool,Digital Goods,SaaS Subscriptions,27330,2896980.0,77.28,117.76,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,FALSE,Netherlands,0.0,Digital - No Packaging,,,,,,100.0,49.0,100.0,84.7,100.0,100.0,TRUE,100.0,96.2,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,51.3,,,,,100.0,100.0
PROD-2025-0869,Aura Educational Toys Diaper,Baby,Educational Toys,57342,3813243.0,28.52,93.84,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,,Mixed Plastic+Cardboard,6,,,,FALSE,45.0,55.5,55.0,51.6,48.6,100.0,TRUE,66.6,56.0,Medium,CO2_Footprint_kg; Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0330,FALSE,,79.8,-1.84,1.84,,10,50.0,62.5
PROD-2025-0870,Pro Solar Powered Gadgets Straws,Eco-Friendly,Solar Powered Gadgets,88488,8981532.0,78.2,108.56,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",TRUE,TRUE,TRUE,,33.17,Recyclable Cardboard,,,78,,FALSE,70.0,78.0,100.0,82.9,44.1,70.0,FALSE,53.2,49.8,Medium,Country_Of_Origin; Repairability/Lifespan,TRUE,"Carries an eco label, but scores below the category average on our independent check.",Today,,PROD-2025-0803,FALSE,,47.3,-51.98,51.98,17.6,42,24.6,50.0
PROD-2025-0871,Nano Smart Baby Monitors Crib,Baby,Smart Baby Monitors,79800,3790500.0,15.64,71.76,Bol - BFC XL 2,BFCXL2,8714252028133,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,,16.66,Plastic,6,1.0,,,,25.0,55.5,100.0,60.4,48.6,70.0,TRUE,56.1,48.6,Medium,Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Standard,,PROD-2025-0400,FALSE,,86.0,-19.32,19.32,4.3,13,47.7,33.4
PROD-2025-0872,Sustainable Organic Makeup Mask,Beauty & Skincare,Organic Makeup,48708,8061174.0,126.04,178.48,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,,Mixed Plastic+Cardboard,3,,,,FALSE,45.0,52.5,55.0,50.8,23.7,100.0,TRUE,50.4,43.8,Medium,CO2_Footprint_kg; Material_Recyclable_Pct,FALSE,,Next day,,PROD-2025-0217,FALSE,,12.3,-34.04,34.04,,76,49.4,25.0
PROD-2025-0873,Nano Eco-friendly Cleaning Shelf,Home & Garden,Eco-friendly Cleaning,55136,4824400.0,47.84,113.16,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,114.99,Plastic,6,,,,,25.0,47.5,85.0,52.8,39.2,70.0,TRUE,50.0,52.9,Medium,Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Standard,,PROD-2025-0052,FALSE,,66.3,-28.98,28.98,62.3,32,47.3,62.5
PROD-2025-0874,Pure Interactive Pet Toys Brush,Pet,Interactive Pet Toys,55713,5794152.0,82.8,108.56,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Germany,,Biodegradable,4,,,,FALSE,90.0,44.0,55.0,63.9,64.9,100.0,TRUE,77.2,54.2,Medium,CO2_Footprint_kg; Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0370,FALSE,,55.3,-29.44,29.44,,16,49.3,37.5
PROD-2025-0875,Premium Baby Safety Gear Bottle,Baby,Baby Safety Gear,10144,1060048.0,87.4,104.88,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,15.79,Mixed Plastic+Cardboard,4,3.2,,,,45.0,56.0,85.0,62.3,0.0,100.0,TRUE,35.0,50.8,High,Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0464,FALSE,,47.4,-37.26,37.26,10.1,37,51.1,48.5
PROD-2025-0876,Sustainable Baby Safety Gear Toy,Baby,Baby Safety Gear,45195,6847042.5,128.8,149.96,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,2.68,Mixed Plastic+Cardboard,1,,,,FALSE,45.0,56.0,55.0,51.8,48.6,70.0,TRUE,56.1,55.6,Medium,Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Next day,,PROD-2025-0239,FALSE,,25.4,-36.34,36.34,,42,97.7,0.0
PROD-2025-0877,Portable Smart Baby Monitors Bib,Baby,Smart Baby Monitors,19065,2783490.0,92.0,176.64,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,15.78,Mixed Plastic+Cardboard,1,,,,FALSE,45.0,55.5,85.0,62.1,48.6,70.0,TRUE,56.1,42.3,Medium,Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Standard,,PROD-2025-0352,FALSE,,10.5,-82.8,82.8,8.3,53,52.3,0.0
PROD-2025-0878,Luxe Wearable Tech Earbuds,Electronics,Wearable Tech,18078,2015697.0,76.36,128.8,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,China,,,7,,70,,FALSE,45.0,70.0,30.0,47.2,35.8,80.0,TRUE,51.3,55.8,Medium,CO2_Footprint_kg; Packaging_Type,FALSE,,Next day,,PROD-2025-0713,FALSE,,44.1,-45.08,45.08,,37,50.0,75.0
PROD-2025-0879,Glow Eco-friendly Diapers Carrier,Baby,Eco-friendly Diapers,88418,4774572.0,41.4,57.96,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,14.48,Mixed Plastic+Cardboard,2,,,,FALSE,45.0,55.5,85.0,62.1,0.0,100.0,TRUE,35.0,45.0,High,Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0190,FALSE,,78.1,-20.24,20.24,5.2,40,60.2,12.5
PROD-2025-0880,Portable Stock Media Template,Digital Goods,Stock Media,222232,27334536.0,106.72,119.6,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Germany,0.0,Digital - No Packaging,,,,,,100.0,49.0,55.0,69.0,100.0,100.0,TRUE,100.0,92.2,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,37.2,,,,,100.0,100.0
PROD-2025-0881,Aura Activewear Band,Fitness,Activewear,59673,3192505.5,46.92,51.52,Bol - BFC XL 2,BFCXL2,8714252028164,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,USA,28.97,Plastic,,,,,FALSE,25.0,51.5,100.0,59.2,63.6,100.0,TRUE,76.3,70.1,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,PROD-2025-0145,FALSE,,91.2,-2.3,2.3,18.9,26,76.5,68.3
PROD-2025-0882,Sustainable Digital Planners Preset,Digital Goods,Digital Planners,28794,1641258.0,46.0,58.88,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Germany,0.0,Digital - No Packaging,,,,,,100.0,49.0,85.0,79.5,100.0,100.0,TRUE,100.0,94.9,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,89.4,,,,,100.0,100.0
PROD-2025-0883,Wireless Organic Baby Clothing Bottle,Baby,Organic Baby Clothing,72925,10719975.0,127.88,142.6,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Netherlands,,,,,,,,45.0,55.5,55.0,51.6,71.6,80.0,TRUE,74.6,54.6,Low,CO2_Footprint_kg; Packaging_Type; Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,PROD-2025-0552,FALSE,,28.1,-46.46,46.46,,21,50.0,52.2
PROD-2025-0884,Flex Digital Planners Asset,Digital Goods,Digital Planners,33271,3859436.0,80.96,132.48,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,UK,0.0,Digital - No Packaging,,,,,,100.0,49.0,85.0,79.5,100.0,100.0,TRUE,100.0,94.9,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,41.6,,,,,100.0,100.0
PROD-2025-0885,Swift Pet Apparel Treats,Pet,Pet Apparel,70779,7821079.5,69.0,134.32,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,,Plastic,,,,,FALSE,25.0,44.0,85.0,51.7,0.0,100.0,TRUE,35.0,47.9,Low,CO2_Footprint_kg; Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,PROD-2025-0165,FALSE,,42.7,-66.7,66.7,,36,49.3,50.0
PROD-2025-0886,Luxe Home Office Decor Blender,Home & Garden,Home Office Decor,76634,14407192.0,131.56,214.36,Bol - BFC XL 2,BFCXL2,8714252028164,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,Germany,187.09,Recyclable Cardboard,5,13.7,39,,TRUE,70.0,39.0,100.0,71.2,51.4,75.0,FALSE,59.6,43.6,High,None,TRUE,"Carbon-neutral certified, but CO2 is in the top 25% for its category.",Standard,,PROD-2025-0067,FALSE,,3.8,-35.88,35.88,173.0,35,6.8,58.1
PROD-2025-0887,Vital Activewear Shorts,Fitness,Activewear,23990,3934360.0,119.6,182.16,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,49.24,Recyclable Cardboard,3,10.9,66,,FALSE,70.0,66.0,55.0,63.5,6.5,70.0,TRUE,28.8,54.2,High,Country_Of_Origin,FALSE,,Standard,,PROD-2025-0145,TRUE,,19.0,-103.96,103.96,39.1,63,57.8,55.2
PROD-2025-0888,Pure Organic Pet Food Treats,Pet,Organic Pet Food,32759,5896620.0,130.64,200.56,Bol - BFC XL 2,BFCXL2,8714252028133,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,Netherlands,,Minimal Packaging,4,3.9,41,,FALSE,80.0,41.0,100.0,75.3,82.4,100.0,TRUE,88.6,62.8,Medium,CO2_Footprint_kg,FALSE,,Standard,,PROD-2025-0242,FALSE,,25.2,-50.6,50.6,,11,49.3,53.6
PROD-2025-0889,Premium Smart Pet Feeders Feeder,Pet,Smart Pet Feeders,73860,8161530.0,94.76,108.56,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,,Plastic,,2.9,,,FALSE,25.0,44.0,55.0,41.2,40.5,100.0,TRUE,61.4,48.4,Medium,CO2_Footprint_kg; Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0641,FALSE,,43.7,-40.94,40.94,,43,49.3,46.4
PROD-2025-0890,Glow Stock Media Template,Digital Goods,Stock Media,38511,7471134.0,134.32,222.64,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0.0,Digital - No Packaging,,,,,,100.0,49.0,85.0,79.5,100.0,100.0,TRUE,100.0,94.9,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,0.9,,,,,100.0,100.0
PROD-2025-0891,Luxe Smart Fitness Trackers Roller,Fitness,Smart Fitness Trackers,30944,4177440.0,114.08,134.32,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,China,86.87,Recyclable Cardboard,4,7.9,25,,FALSE,70.0,25.0,100.0,67.0,6.5,100.0,TRUE,39.3,39.6,High,None,FALSE,,Standard,,PROD-2025-0064,FALSE,,11.7,-65.78,65.78,71.6,80,13.7,48.6
PROD-2025-0892,Ergonomic Digital Planners Asset,Digital Goods,Digital Planners,85526,3078936.0,18.4,47.84,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,Germany,0.0,Digital - No Packaging,,,,,,100.0,49.0,55.0,69.0,100.0,100.0,TRUE,100.0,92.2,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,95.6,,,,,100.0,100.0
PROD-2025-0893,Vital Zero-waste Kits Wrap,Eco-Friendly,Zero-waste Kits,34928,6060008.0,119.6,199.64,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,Denmark,27.68,Mixed Plastic+Cardboard,,5.0,73,,FALSE,45.0,73.0,55.0,56.9,44.1,100.0,FALSE,63.7,47.2,High,None,TRUE,"Carries an eco label, but scores below the category average on our independent check.",Standard,,PROD-2025-0731,FALSE,,5.4,-84.18,84.18,24.5,92,35.4,44.2
PROD-2025-0894,Pro Educational Toys Carrier,Baby,Educational Toys,59618,5097339.0,69.92,87.4,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Netherlands,23.09,Minimal Packaging,1,4.7,44,,FALSE,80.0,44.0,55.0,60.5,71.6,100.0,TRUE,81.6,47.3,High,None,FALSE,,Next day,,PROD-2025-0506,FALSE,,55.3,56.58,0.0,,21,23.9,46.4
PROD-2025-0895,Portable Pet Apparel Collar,Pet,Pet Apparel,177536,20682944.0,87.4,126.96,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,,,,1.3,,,FALSE,45.0,44.0,55.0,48.2,40.5,50.0,TRUE,43.9,39.9,Low,CO2_Footprint_kg; Packaging_Type; Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Standard,,PROD-2025-0165,FALSE,,21.4,-72.22,72.22,,63,49.3,16.1
PROD-2025-0896,Pro Pet Apparel Bed,Pet,Pet Apparel,48719,6406548.5,79.12,162.84,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,12.2,Mixed Plastic+Cardboard,,1.1,,,FALSE,45.0,44.0,55.0,48.2,40.5,70.0,TRUE,50.9,37.3,Medium,Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Next day,,PROD-2025-0165,FALSE,,10.7,-86.02,86.02,5.0,75,45.2,7.1
PROD-2025-0897,Wireless Online Courses App,Digital Goods,Online Courses,94327,9951498.5,84.64,109.48,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0.0,Digital - No Packaging,,,,,,100.0,49.0,85.0,79.5,100.0,100.0,TRUE,100.0,94.9,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,50.4,,,,,100.0,100.0
PROD-2025-0898,Pure Recovery Tools Bottle,Fitness,Recovery Tools,85160,7706980.0,78.2,88.32,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,,,Foam + Plastic,7,,,,,10.0,53.0,100.0,54.4,6.5,70.0,TRUE,28.8,54.2,Low,CO2_Footprint_kg; Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Next day,,PROD-2025-0126,FALSE,,62.0,-17.48,17.48,,11,50.0,75.0
PROD-2025-0899,Minimalist Smart Home Devices Projector,Electronics,Smart Home Devices,70732,10043944.0,98.44,162.84,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,China,180.45,Mixed Plastic+Cardboard,,6.7,8,,FALSE,45.0,8.0,30.0,28.6,35.8,100.0,TRUE,58.3,44.5,High,None,FALSE,,Standard,,PROD-2025-0638,FALSE,,12.6,-19.32,19.32,136.7,67,38.8,60.0
PROD-2025-0900,Smart Organic Makeup Serum,Beauty & Skincare,Organic Makeup,61622,5761657.0,43.24,128.8,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,France,10.62,Foam + Plastic,,,,,,10.0,52.5,55.0,38.5,59.1,100.0,TRUE,73.4,43.8,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,PROD-2025-0309,FALSE,,54.1,-3.68,3.68,3.9,35,30.3,50.0
PROD-2025-0901,Organic Home Gym Equipment Mat,Fitness,Home Gym Equipment,72223,11447345.5,112.24,179.4,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,China,81.65,Biodegradable,,,,,FALSE,90.0,48.0,85.0,75.6,6.5,100.0,TRUE,39.3,45.2,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,PROD-2025-0177,FALSE,,10.9,-18.86,18.86,64.1,65,22.5,50.0
PROD-2025-0902,Aura Wearable Tech Power Bank,Electronics,Wearable Tech,24382,3303761.0,114.08,135.24,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,237.47,Plastic,8,7.7,52,Energy Star,FALSE,25.0,52.0,55.0,43.6,35.8,70.0,FALSE,47.8,40.0,High,Country_Of_Origin,TRUE,"Eco claim, but packaged in Plastic.",Next day,,PROD-2025-0555,FALSE,Energy efficiency,9.9,-71.3,71.3,23.2,32,7.5,77.1
